Year,Game #,Date,Time,Round,Stadium,City,Country,Team,Team G,Opponent,Opponent G,Observation
1982,327,20-Jun-82, 17:15 ,Group 2,El Molinon,Gijon ,Spain,Chile,1,Germany FR,4, 
1982,328,20-Jun-82, 17:15 ,Group 4,San Mames,Bilbao ,Spain,England,2,Czechoslovakia,0, 
1982,328,20-Jun-82, 17:15 ,Group 4,San Mames,Bilbao ,Spain,Czechoslovakia,0,England,2, 
1982,329,20-Jun-82, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Spain,2,Yugoslavia,1, 
1982,329,20-Jun-82, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Yugoslavia,1,Spain,2, 
1982,330,21-Jun-82, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Algeria,0,Austria,2, 
1982,330,21-Jun-82, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Austria,2,Algeria,0, 
1982,331,21-Jun-82, 17:15 ,Group 4,Jose Zorrilla,Valladolid ,Spain,France,4,Kuwait,1, 
1982,331,21-Jun-82, 17:15 ,Group 4,Jose Zorrilla,Valladolid ,Spain,Kuwait,1,France,4, 
1982,332,21-Jun-82, 21:00 ,Group 5,La Romareda,Zaragoza ,Spain,Honduras,1,Northern Ireland,1, 
1982,332,21-Jun-82, 21:00 ,Group 5,La Romareda,Zaragoza ,Spain,Northern Ireland,1,Honduras,1, 
1982,333,22-Jun-82, 17:15 ,Group 1,Riazor,La Coruï¿½A ,Spain,Poland,5,Peru,1, 
1982,333,22-Jun-82, 17:15 ,Group 1,Riazor,La Coruï¿½A ,Spain,Peru,1,Poland,5, 
1982,334,22-Jun-82, 21:00 ,Group 3,Nuevo Estadio,Elche ,Spain,Belgium,1,Hungary,1, 
1982,334,22-Jun-82, 21:00 ,Group 3,Nuevo Estadio,Elche ,Spain,Hungary,1,Belgium,1, 
1982,335,22-Jun-82, 21:00 ,Group 6,La Rosaleda,Malaga ,Spain,Soviet Union,2,Scotland,2, 
1982,335,22-Jun-82, 21:00 ,Group 6,La Rosaleda,Malaga ,Spain,Scotland,2,Soviet Union,2, 
1982,336,23-Jun-82, 17:15 ,Group 1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Italy,1,Cameroon,1, 
1982,336,23-Jun-82, 17:15 ,Group 1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Cameroon,1,Italy,1, 
1982,337,23-Jun-82, 21:00 ,Group 3,Jose Rico Perez,Alicante ,Spain,Argentina,2,El Salvador,0, 
1982,337,23-Jun-82, 21:00 ,Group 3,Jose Rico Perez,Alicante ,Spain,El Salvador,0,Argentina,2, 
1982,338,23-Jun-82, 21:00 ,Group 6,Benito Villamarin,Seville ,Spain,Brazil,4,New Zealand,0, 
1982,338,23-Jun-82, 21:00 ,Group 6,Benito Villamarin,Seville ,Spain,New Zealand,0,Brazil,4, 
1982,339,24-Jun-82, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Algeria,3,Chile,2, 
1982,339,24-Jun-82, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Chile,2,Algeria,3, 
1982,340,24-Jun-82, 17:15 ,Group 4,Jose Zorrilla,Valladolid ,Spain,France,1,Czechoslovakia,1, 
1982,340,24-Jun-82, 17:15 ,Group 4,Jose Zorrilla,Valladolid ,Spain,Czechoslovakia,1,France,1, 
1982,341,24-Jun-82, 21:00 ,Group 5,La Romareda,Zaragoza ,Spain,Honduras,0,Yugoslavia,1, 
1982,341,24-Jun-82, 21:00 ,Group 5,La Romareda,Zaragoza ,Spain,Yugoslavia,1,Honduras,0, 
1982,342,25-Jun-82, 17:15 ,Group 2,El Molinon,Gijon ,Spain,Germany FR,1,Austria,0, 
1982,342,25-Jun-82, 17:15 ,Group 2,El Molinon,Gijon ,Spain,Austria,0,Germany FR,1, 
1982,343,25-Jun-82, 17:15 ,Group 4,San Mames,Bilbao ,Spain,England,1,Kuwait,0, 
1982,343,25-Jun-82, 17:15 ,Group 4,San Mames,Bilbao ,Spain,Kuwait,0,England,1, 
1982,344,25-Jun-82, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Northern Ireland,1,Spain,0, 
1982,344,25-Jun-82, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Spain,0,Northern Ireland,1, 
1982,345,28-Jun-82, 17:15 ,Group 4,Vicente Calderon,Madrid ,Spain,Austria,0,France,1, 
1982,345,28-Jun-82, 17:15 ,Group 4,Vicente Calderon,Madrid ,Spain,France,1,Austria,0, 
1982,346,28-Jun-82, 21:00 ,Group 1,Camp Nou,Barcelona ,Spain,Poland,3,Belgium,0, 
1982,346,28-Jun-82, 21:00 ,Group 1,Camp Nou,Barcelona ,Spain,Belgium,0,Poland,3, 
1982,347,29-Jun-82, 17:15 ,Group 3,Sarria,Barcelona ,Spain,Italy,2,Argentina,1, 
1982,347,29-Jun-82, 17:15 ,Group 3,Sarria,Barcelona ,Spain,Argentina,1,Italy,2, 
1982,348,29-Jun-82, 21:00 ,Group 2,Santiago Bernabeu,Madrid ,Spain,Germany FR,0,England,0, 
1982,348,29-Jun-82, 21:00 ,Group 2,Santiago Bernabeu,Madrid ,Spain,England,0,Germany FR,0, 
1982,349,1-Jul-82, 17:15 ,Group 4,Vicente Calderon,Madrid ,Spain,Austria,2,Northern Ireland,2, 
1982,349,1-Jul-82, 17:15 ,Group 4,Vicente Calderon,Madrid ,Spain,Northern Ireland,2,Austria,2, 
1982,350,1-Jul-82, 21:00 ,Group 1,Camp Nou,Barcelona ,Spain,Belgium,0,Soviet Union,1, 
1982,350,1-Jul-82, 21:00 ,Group 1,Camp Nou,Barcelona ,Spain,Soviet Union,1,Belgium,0, 
1982,351,2-Jul-82, 17:15 ,Group 3,Sarria,Barcelona ,Spain,Argentina,1,Brazil,3, 
1982,351,2-Jul-82, 17:15 ,Group 3,Sarria,Barcelona ,Spain,Brazil,3,Argentina,1, 
1982,352,2-Jul-82, 21:00 ,Group 2,Santiago Bernabeu,Madrid ,Spain,Germany FR,2,Spain,1, 
1982,352,2-Jul-82, 21:00 ,Group 2,Santiago Bernabeu,Madrid ,Spain,Spain,1,Germany FR,2, 
1982,353,4-Jul-82, 17:15 ,Group 4,Vicente Calderon,Madrid ,Spain,France,4,Northern Ireland,1, 
1982,353,4-Jul-82, 17:15 ,Group 4,Vicente Calderon,Madrid ,Spain,Northern Ireland,1,France,4, 
1982,354,4-Jul-82, 21:00 ,Group 1,Camp Nou,Barcelona ,Spain,Poland,0,Soviet Union,0, 
1982,354,4-Jul-82, 21:00 ,Group 1,Camp Nou,Barcelona ,Spain,Soviet Union,0,Poland,0, 
1982,355,5-Jul-82, 17:15 ,Group 3,Sarria,Barcelona ,Spain,Italy,3,Brazil,2, 
1982,355,5-Jul-82, 17:15 ,Group 3,Sarria,Barcelona ,Spain,Brazil,2,Italy,3, 
1982,356,5-Jul-82, 21:00 ,Group 2,Santiago Bernabeu,Madrid ,Spain,Spain,0,England,0, 
1982,356,5-Jul-82, 21:00 ,Group 2,Santiago Bernabeu,Madrid ,Spain,England,0,Spain,0, 
1982,357,8-Jul-82, 17:15 ,Semi-finals,Camp Nou,Barcelona ,Spain,Poland,0,Italy,2, 
1982,357,8-Jul-82, 17:15 ,Semi-finals,Camp Nou,Barcelona ,Spain,Italy,2,Poland,0, 
1982,358,8-Jul-82, 21:00 ,Semi-finals,Ramon Sanchez Pizjuan,Seville ,Spain,Germany FR,3,France,3, win on penalties (5 - 4) 
1982,358,8-Jul-82, 21:00 ,Semi-finals,Ramon Sanchez Pizjuan,Seville ,Spain,France,3,Germany FR,3, win on penalties (5 - 4) 
1982,359,10-Jul-82, 20:00 ,Match for third place,Jose Rico Perez,Alicante ,Spain,Poland,3,France,2, 
1982,359,10-Jul-82, 20:00 ,Match for third place,Jose Rico Perez,Alicante ,Spain,France,2,Poland,3, 
1982,360,11-Jul-82, 20:00 ,Final,Santiago Bernabeu,Madrid ,Spain,Italy,3,Germany FR,1, 
1982,360,11-Jul-82, 20:00 ,Final,Santiago Bernabeu,Madrid ,Spain,Germany FR,1,Italy,3, 
1986,361,31-May-86, 12:00 ,Group A,Estadio Azteca,Mexico City ,Mexico,Bulgaria,1,Italy,1, 
1986,361,31-May-86, 12:00 ,Group A,Estadio Azteca,Mexico City ,Mexico,Italy,1,Bulgaria,1, 
1986,362,1-Jun-86, 16:00 ,Group C,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Canada,0,France,1, 
1986,362,1-Jun-86, 16:00 ,Group C,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,France,1,Canada,0, 
1986,363,1-Jun-86, 12:00 ,Group D,Jalisco,Guadalajara ,Mexico,Spain,0,Brazil,1, 
1986,363,1-Jun-86, 12:00 ,Group D,Jalisco,Guadalajara ,Mexico,Brazil,1,Spain,0, 
1986,364,2-Jun-86, 12:00 ,Group C,Estadio Irapuato,Irapuato ,Mexico,Soviet Union,6,Hungary,0, 
1986,364,2-Jun-86, 12:00 ,Group C,Estadio Irapuato,Irapuato ,Mexico,Hungary,0,Soviet Union,6, 
1986,365,2-Jun-86, 12:00 ,Group A,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Argentina,3,Korea Republic,1, 
1986,365,2-Jun-86, 12:00 ,Group A,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Korea Republic,1,Argentina,3, 
1986,366,2-Jun-86, 16:00 ,Group F,Estadio Universitario,Monterrey ,Mexico,Morocco,0,Poland,0, 
1986,366,2-Jun-86, 16:00 ,Group F,Estadio Universitario,Monterrey ,Mexico,Poland,0,Morocco,0, 
1986,367,3-Jun-86, 12:00 ,Group D,Tres de Marzo,Guadalajara ,Mexico,Algeria,1,Northern Ireland,1, 
1986,367,3-Jun-86, 12:00 ,Group D,Tres de Marzo,Guadalajara ,Mexico,Northern Ireland,1,Algeria,1, 
1986,368,3-Jun-86, 12:00 ,Group B,Estadio Azteca,Mexico City ,Mexico,Belgium,1,Mexico,2, 
1986,368,3-Jun-86, 12:00 ,Group B,Estadio Azteca,Mexico City ,Mexico,Mexico,2,Belgium,1, 
1986,369,3-Jun-86, 16:00 ,Group F,Tecnologico,Monterrey ,Mexico,Portugal,1,England,0, 
1986,369,3-Jun-86, 16:00 ,Group F,Tecnologico,Monterrey ,Mexico,England,0,Portugal,1, 
1986,370,4-Jun-86, 12:00 ,Group B,Bombonera - Estadio Nemesio Diez,Toluca ,Mexico,Paraguay,1,Iraq,0, 
1986,370,4-Jun-86, 12:00 ,Group B,Bombonera - Estadio Nemesio Diez,Toluca ,Mexico,Iraq,0,Paraguay,1, 
1986,371,4-Jun-86, 16:00 ,Group E,Neza,Nezahualcoyotl ,Mexico,Scotland,0,Denmark,1, 
1986,371,4-Jun-86, 16:00 ,Group E,Neza,Nezahualcoyotl ,Mexico,Denmark,1,Scotland,0, 
1986,372,4-Jun-86, 12:00 ,Group E,Estadio Corregidora,Queretaro ,Mexico,Uruguay,1,Germany FR,1, 
1986,372,4-Jun-86, 12:00 ,Group E,Estadio Corregidora,Queretaro ,Mexico,Germany FR,1,Uruguay,1, 
1986,373,5-Jun-86, 12:00 ,Group A,Cuauhtemoc,Puebla ,Mexico,Italy,1,Argentina,1, 
1986,373,5-Jun-86, 12:00 ,Group A,Cuauhtemoc,Puebla ,Mexico,Argentina,1,Italy,1, 
1986,374,5-Jun-86, 12:00 ,Group C,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,France,1,Soviet Union,1, 
1986,374,5-Jun-86, 12:00 ,Group C,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Soviet Union,1,France,1, 
1986,375,5-Jun-86, 16:00 ,Group A,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Korea Republic,1,Bulgaria,1, 
1986,375,5-Jun-86, 16:00 ,Group A,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Bulgaria,1,Korea Republic,1, 
1986,376,6-Jun-86, 12:00 ,Group C,Estadio Irapuato,Irapuato ,Mexico,Hungary,2,Canada,0, 
1986,376,6-Jun-86, 12:00 ,Group C,Estadio Irapuato,Irapuato ,Mexico,Canada,0,Hungary,2, 
1986,377,6-Jun-86, 12:00 ,Group D,Jalisco,Guadalajara ,Mexico,Brazil,1,Algeria,0, 
1986,377,6-Jun-86, 12:00 ,Group D,Jalisco,Guadalajara ,Mexico,Algeria,0,Brazil,1, 
1986,378,6-Jun-86, 16:00 ,Group F,Tecnologico,Monterrey ,Mexico,England,0,Morocco,0, 
1986,378,6-Jun-86, 16:00 ,Group F,Tecnologico,Monterrey ,Mexico,Morocco,0,England,0, 
1986,379,7-Jun-86, 12:00 ,Group D,Tres de Marzo,Guadalajara ,Mexico,Northern Ireland,1,Spain,2, 
1986,379,7-Jun-86, 12:00 ,Group D,Tres de Marzo,Guadalajara ,Mexico,Spain,2,Northern Ireland,1, 
1986,380,7-Jun-86, 12:00 ,Group B,Estadio Azteca,Mexico City ,Mexico,Mexico,1,Paraguay,1, 
1986,380,7-Jun-86, 12:00 ,Group B,Estadio Azteca,Mexico City ,Mexico,Paraguay,1,Mexico,1, 
1986,381,7-Jun-86, 16:00 ,Group F,Estadio Universitario,Monterrey ,Mexico,Poland,1,Portugal,0, 
1986,381,7-Jun-86, 16:00 ,Group F,Estadio Universitario,Monterrey ,Mexico,Portugal,0,Poland,1, 
1986,382,8-Jun-86, 12:00 ,Group B,Bombonera - Estadio Nemesio Diez,Toluca ,Mexico,Iraq,1,Belgium,2, 
1986,382,8-Jun-86, 12:00 ,Group B,Bombonera - Estadio Nemesio Diez,Toluca ,Mexico,Belgium,2,Iraq,1, 
1986,383,8-Jun-86, 16:00 ,Group E,Neza,Nezahualcoyotl ,Mexico,Denmark,6,Uruguay,1, 
1986,383,8-Jun-86, 16:00 ,Group E,Neza,Nezahualcoyotl ,Mexico,Uruguay,1,Denmark,6, 
1986,384,8-Jun-86, 12:00 ,Group E,Estadio Corregidora,Queretaro ,Mexico,Germany FR,2,Scotland,1, 
1986,384,8-Jun-86, 12:00 ,Group E,Estadio Corregidora,Queretaro ,Mexico,Scotland,1,Germany FR,2, 
1986,385,9-Jun-86, 12:00 ,Group C,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Hungary,0,France,3, 
1986,385,9-Jun-86, 12:00 ,Group C,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,France,3,Hungary,0, 
1986,386,9-Jun-86, 12:00 ,Group C,Estadio Irapuato,Irapuato ,Mexico,Soviet Union,2,Canada,0, 
1986,386,9-Jun-86, 12:00 ,Group C,Estadio Irapuato,Irapuato ,Mexico,Canada,0,Soviet Union,2, 
1986,387,10-Jun-86, 12:00 ,Group A,Cuauhtemoc,Puebla ,Mexico,Korea Republic,2,Italy,3, 
1986,387,10-Jun-86, 12:00 ,Group A,Cuauhtemoc,Puebla ,Mexico,Italy,3,Korea Republic,2, 
1986,388,10-Jun-86, 12:00 ,Group A,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Argentina,2,Bulgaria,0, 
1986,388,10-Jun-86, 12:00 ,Group A,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Bulgaria,0,Argentina,2, 
1986,389,11-Jun-86, 12:00 ,Group B,Bombonera - Estadio Nemesio Diez,Toluca ,Mexico,Paraguay,2,Belgium,2, 
1986,389,11-Jun-86, 12:00 ,Group B,Bombonera - Estadio Nemesio Diez,Toluca ,Mexico,Belgium,2,Paraguay,2, 
1986,390,11-Jun-86, 12:00 ,Group B,Estadio Azteca,Mexico City ,Mexico,Iraq,0,Mexico,1, 
1986,390,11-Jun-86, 12:00 ,Group B,Estadio Azteca,Mexico City ,Mexico,Mexico,1,Iraq,0, 
1986,391,11-Jun-86, 16:00 ,Group F,Tres de Marzo,Guadalajara ,Mexico,Portugal,1,Morocco,3, 
1986,391,11-Jun-86, 16:00 ,Group F,Tres de Marzo,Guadalajara ,Mexico,Morocco,3,Portugal,1, 
1986,392,11-Jun-86, 16:00 ,Group F,Tecnologico,Monterrey ,Mexico,England,3,Poland,0, 
1986,392,11-Jun-86, 16:00 ,Group F,Tecnologico,Monterrey ,Mexico,Poland,0,England,3, 
1986,393,12-Jun-86, 12:00 ,Group D,Jalisco,Guadalajara ,Mexico,Northern Ireland,0,Brazil,3, 
1986,393,12-Jun-86, 12:00 ,Group D,Jalisco,Guadalajara ,Mexico,Brazil,3,Northern Ireland,0, 
1986,394,12-Jun-86, 12:00 ,Group D,Tecnologico,Monterrey ,Mexico,Algeria,0,Spain,3, 
1986,394,12-Jun-86, 12:00 ,Group D,Tecnologico,Monterrey ,Mexico,Spain,3,Algeria,0, 
1986,395,13-Jun-86, 12:00 ,Group E,Neza,Nezahualcoyotl ,Mexico,Scotland,0,Uruguay,0, 
1986,395,13-Jun-86, 12:00 ,Group E,Neza,Nezahualcoyotl ,Mexico,Uruguay,0,Scotland,0, 
1986,396,13-Jun-86, 12:00 ,Group E,Estadio Corregidora,Queretaro ,Mexico,Denmark,2,Germany FR,0, 
1986,396,13-Jun-86, 12:00 ,Group E,Estadio Corregidora,Queretaro ,Mexico,Germany FR,0,Denmark,2, 
1986,397,15-Jun-86, 16:00 ,Round of 16,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Soviet Union,3,Belgium,4,Belgium win after extra time 
1986,397,15-Jun-86, 16:00 ,Round of 16,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Belgium,4,Soviet Union,3,Belgium win after extra time 
1986,398,15-Jun-86, 12:00 ,Round of 16,Estadio Azteca,Mexico City ,Mexico,Mexico,2,Bulgaria,0, 
1986,398,15-Jun-86, 12:00 ,Round of 16,Estadio Azteca,Mexico City ,Mexico,Bulgaria,0,Mexico,2, 
1986,399,16-Jun-86, 16:00 ,Round of 16,Cuauhtemoc,Puebla ,Mexico,Argentina,1,Uruguay,0, 
1986,399,16-Jun-86, 16:00 ,Round of 16,Cuauhtemoc,Puebla ,Mexico,Uruguay,0,Argentina,1, 
1986,400,16-Jun-86, 12:00 ,Round of 16,Jalisco,Guadalajara ,Mexico,Brazil,4,Poland,0, 
1986,400,16-Jun-86, 12:00 ,Round of 16,Jalisco,Guadalajara ,Mexico,Poland,0,Brazil,4, 
1986,401,17-Jun-86, 12:00 ,Round of 16,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Italy,0,France,2, 
1986,401,17-Jun-86, 12:00 ,Round of 16,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,France,2,Italy,0, 
1986,402,17-Jun-86, 16:00 ,Round of 16,Estadio Universitario,Monterrey ,Mexico,Morocco,0,Germany FR,1, 
1986,402,17-Jun-86, 16:00 ,Round of 16,Estadio Universitario,Monterrey ,Mexico,Germany FR,1,Morocco,0, 
1986,403,18-Jun-86, 12:00 ,Round of 16,Estadio Azteca,Mexico City ,Mexico,England,3,Paraguay,0, 
1986,403,18-Jun-86, 12:00 ,Round of 16,Estadio Azteca,Mexico City ,Mexico,Paraguay,0,England,3, 
1986,404,18-Jun-86, 16:00 ,Round of 16,Estadio Corregidora,Queretaro ,Mexico,Denmark,1,Spain,5, 
1986,404,18-Jun-86, 16:00 ,Round of 16,Estadio Corregidora,Queretaro ,Mexico,Spain,5,Denmark,1, 
1986,405,21-Jun-86, 12:00 ,Quarter-finals,Jalisco,Guadalajara ,Mexico,Brazil,1,France,1,France win on penalties (3 - 4) 
1986,405,21-Jun-86, 12:00 ,Quarter-finals,Jalisco,Guadalajara ,Mexico,France,1,Brazil,1,France win on penalties (3 - 4) 
1986,406,21-Jun-86, 16:00 ,Quarter-finals,Estadio Universitario,Monterrey ,Mexico,Germany FR,0,Mexico,0,Germany FR win on penalties (4 - 1) 
1986,406,21-Jun-86, 16:00 ,Quarter-finals,Estadio Universitario,Monterrey ,Mexico,Mexico,0,Germany FR,0,Germany FR win on penalties (4 - 1) 
1986,407,22-Jun-86, 16:00 ,Quarter-finals,Cuauhtemoc,Puebla ,Mexico,Spain,1,Belgium,1,Belgium win on penalties (4 - 5) 
1986,407,22-Jun-86, 16:00 ,Quarter-finals,Cuauhtemoc,Puebla ,Mexico,Belgium,1,Spain,1,Belgium win on penalties (4 - 5) 
1986,408,22-Jun-86, 12:00 ,Quarter-finals,Estadio Azteca,Mexico City ,Mexico,Argentina,2,England,1, 
1986,408,22-Jun-86, 12:00 ,Quarter-finals,Estadio Azteca,Mexico City ,Mexico,England,1,Argentina,2, 
1986,409,25-Jun-86, 12:00 ,Semi-finals,Jalisco,Guadalajara ,Mexico,France,0,Germany FR,2, 
1986,409,25-Jun-86, 12:00 ,Semi-finals,Jalisco,Guadalajara ,Mexico,Germany FR,2,France,0, 
1986,410,25-Jun-86, 16:00 ,Semi-finals,Estadio Azteca,Mexico City ,Mexico,Argentina,2,Belgium,0, 
1986,410,25-Jun-86, 16:00 ,Semi-finals,Estadio Azteca,Mexico City ,Mexico,Belgium,0,Argentina,2, 
1986,411,28-Jun-86, 12:00 ,Match for third place,Cuauhtemoc,Puebla ,Mexico,France,4,Belgium,2,France win after extra time 
1986,411,28-Jun-86, 12:00 ,Match for third place,Cuauhtemoc,Puebla ,Mexico,Belgium,2,France,4,France win after extra time 
1986,412,29-Jun-86, 12:00 ,Final,Estadio Azteca,Mexico City ,Mexico,Argentina,3,Germany FR,2, 
1986,412,29-Jun-86, 12:00 ,Final,Estadio Azteca,Mexico City ,Mexico,Germany FR,2,Argentina,3, 
1990,413,8-Jun-90, 18:00 ,Group B,Giuseppe Meazza,Milan ,Italy,Argentina,0,Cameroon,1, 
1990,413,8-Jun-90, 18:00 ,Group B,Giuseppe Meazza,Milan ,Italy,Cameroon,1,Argentina,0, 
1990,414,9-Jun-90, 17:00 ,Group B,Stadio San Nicola,Bari ,Italy,Soviet Union,0,Romania,2, 
1990,414,9-Jun-90, 17:00 ,Group B,Stadio San Nicola,Bari ,Italy,Romania,2,Soviet Union,0, 
1990,415,9-Jun-90, 17:00 ,Group D,Renato Dall Ara,Bologna ,Italy,United Arab Emirates,0,Colombia,2, 
1990,415,9-Jun-90, 17:00 ,Group D,Renato Dall Ara,Bologna ,Italy,Colombia,2,United Arab Emirates,0, 
1990,416,9-Jun-90, 21:00 ,Group A,Stadio Olimpico,Rome ,Italy,Italy,1,Austria,0, 
1990,416,9-Jun-90, 21:00 ,Group A,Stadio Olimpico,Rome ,Italy,Austria,0,Italy,1, 
1990,417,10-Jun-90, 17:00 ,Group A,Comunale,Florence ,Italy,USA,1,Czechoslovakia,5, 
1990,417,10-Jun-90, 17:00 ,Group A,Comunale,Florence ,Italy,Czechoslovakia,5,USA,1, 
1990,418,10-Jun-90, 21:00 ,Group C,Stadio delle Alpi,Turin ,Italy,Brazil,2,Sweden,1, 
1990,418,10-Jun-90, 21:00 ,Group C,Stadio delle Alpi,Turin ,Italy,Sweden,1,Brazil,2, 
1990,419,10-Jun-90, 21:00 ,Group D,Giuseppe Meazza,Milan ,Italy,Germany FR,4,Yugoslavia,1, 
1990,419,10-Jun-90, 21:00 ,Group D,Giuseppe Meazza,Milan ,Italy,Yugoslavia,1,Germany FR,4, 
1990,420,11-Jun-90, 17:00 ,Group C,Luigi Ferraris,Genoa ,Italy,Costa Rica,1,Scotland,0, 
1990,420,11-Jun-90, 17:00 ,Group C,Luigi Ferraris,Genoa ,Italy,Scotland,0,Costa Rica,1, 
1990,421,11-Jun-90, 21:00 ,Group F,Sant Elia,Cagliari ,Italy,England,1,Republic of Ireland,1, 
1990,421,11-Jun-90, 21:00 ,Group F,Sant Elia,Cagliari ,Italy,Republic of Ireland,1,England,1, 
1990,422,12-Jun-90, 17:00 ,Group E,Marc Antonio Bentegodi,Verona ,Italy,Belgium,2,Korea Republic,0, 
1990,422,12-Jun-90, 17:00 ,Group E,Marc Antonio Bentegodi,Verona ,Italy,Korea Republic,0,Belgium,2, 
1990,423,12-Jun-90, 21:00 ,Group F,Della Favorita,Palermo ,Italy,Netherlands,1,Egypt,1, 
1990,423,12-Jun-90, 21:00 ,Group F,Della Favorita,Palermo ,Italy,Egypt,1,Netherlands,1, 
1990,424,13-Jun-90, 17:00 ,Group E,Dacia Arena,Udine ,Italy,Uruguay,0,Spain,0, 
1990,424,13-Jun-90, 17:00 ,Group E,Dacia Arena,Udine ,Italy,Spain,0,Uruguay,0, 
1990,425,13-Jun-90, 21:00 ,Group B,San Paolo,Naples ,Italy,Argentina,2,Soviet Union,0, 
1990,425,13-Jun-90, 21:00 ,Group B,San Paolo,Naples ,Italy,Soviet Union,0,Argentina,2, 
1990,426,14-Jun-90, 17:00 ,Group B,Stadio San Nicola,Bari ,Italy,Cameroon,2,Romania,1, 
1990,426,14-Jun-90, 17:00 ,Group B,Stadio San Nicola,Bari ,Italy,Romania,1,Cameroon,2, 
1990,427,14-Jun-90, 17:00 ,Group D,Renato Dall Ara,Bologna ,Italy,Yugoslavia,1,Colombia,0, 
1990,427,14-Jun-90, 17:00 ,Group D,Renato Dall Ara,Bologna ,Italy,Colombia,0,Yugoslavia,1, 
1990,428,14-Jun-90, 21:00 ,Group A,Stadio Olimpico,Rome ,Italy,Italy,1,USA,0, 
1990,428,14-Jun-90, 21:00 ,Group A,Stadio Olimpico,Rome ,Italy,USA,0,Italy,1, 
1990,429,15-Jun-90, 17:00 ,Group A,Comunale,Florence ,Italy,Austria,0,Czechoslovakia,1, 
1990,429,15-Jun-90, 17:00 ,Group A,Comunale,Florence ,Italy,Czechoslovakia,1,Austria,0, 
1990,430,15-Jun-90, 21:00 ,Group D,Giuseppe Meazza,Milan ,Italy,Germany FR,5,United Arab Emirates,1, 
1990,430,15-Jun-90, 21:00 ,Group D,Giuseppe Meazza,Milan ,Italy,United Arab Emirates,1,Germany FR,5, 
1990,431,16-Jun-90, 17:00 ,Group C,Stadio delle Alpi,Turin ,Italy,Brazil,1,Costa Rica,0, 
1990,431,16-Jun-90, 17:00 ,Group C,Stadio delle Alpi,Turin ,Italy,Costa Rica,0,Brazil,1, 
1990,432,16-Jun-90, 21:00 ,Group C,Luigi Ferraris,Genoa ,Italy,Sweden,1,Scotland,2, 
1990,432,16-Jun-90, 21:00 ,Group C,Luigi Ferraris,Genoa ,Italy,Scotland,2,Sweden,1, 
1990,433,16-Jun-90, 21:00 ,Group F,Sant Elia,Cagliari ,Italy,England,0,Netherlands,0, 
1990,433,16-Jun-90, 21:00 ,Group F,Sant Elia,Cagliari ,Italy,Netherlands,0,England,0, 
1990,434,17-Jun-90, 17:00 ,Group F,Della Favorita,Palermo ,Italy,Republic of Ireland,0,Egypt,0, 
1990,434,17-Jun-90, 17:00 ,Group F,Della Favorita,Palermo ,Italy,Egypt,0,Republic of Ireland,0, 
1990,435,17-Jun-90, 21:00 ,Group E,Dacia Arena,Udine ,Italy,Korea Republic,1,Spain,3, 
1990,435,17-Jun-90, 21:00 ,Group E,Dacia Arena,Udine ,Italy,Spain,3,Korea Republic,1, 
1990,436,17-Jun-90, 21:00 ,Group E,Marc Antonio Bentegodi,Verona ,Italy,Belgium,3,Uruguay,1, 
1990,436,17-Jun-90, 21:00 ,Group E,Marc Antonio Bentegodi,Verona ,Italy,Uruguay,1,Belgium,3, 
1990,437,18-Jun-90, 21:00 ,Group B,San Paolo,Naples ,Italy,Argentina,1,Romania,1, 
1990,437,18-Jun-90, 21:00 ,Group B,San Paolo,Naples ,Italy,Romania,1,Argentina,1, 
1990,438,18-Jun-90, 21:00 ,Group B,Stadio San Nicola,Bari ,Italy,Cameroon,0,Soviet Union,4, 
1990,438,18-Jun-90, 21:00 ,Group B,Stadio San Nicola,Bari ,Italy,Soviet Union,4,Cameroon,0, 
1990,439,19-Jun-90, 17:00 ,Group D,Giuseppe Meazza,Milan ,Italy,Germany FR,1,Colombia,1, 
